[ok] led auto
[ok] time 600
[ok] gain max
[ok] read 100
66,0.82,lo,500
67,0.82,lo,500
68,0.82,lo,500
69,0.82,lo,500
70,0.82,lo,500
71,0.82,lo,500
72,0.82,lo,500
73,0.82,lo,500
74,0.82,lo,500
75,0.82,lo,500
76,0.82,lo,500
77,0.82,lo,500
78,0.82,lo,500
79,0.82,lo,500
80,0.82,lo,500
81,0.82,lo,500
82,0.82,lo,500
83,0.82,lo,500
84,0.82,lo,500
85,0.82,lo,500
86,0.82,lo,500
87,0.82,lo,500
88,0.82,lo,500
89,0.82,lo,500
90,0.82,lo,500
91,0.82,lo,500
92,0.82,lo,500
93,0.82,lo,500
94,0.82,lo,500
95,0.82,lo,500
96,0.82,lo,500
97,0.82,lo,500
98,0.82,lo,500
99,0.82,lo,500
100,0.82,lo,500
[ok] time 400
[ok] gain max
[ok] read 100
1,0.97,max,400
2,0.97,max,400
3,0.97,max,400
4,0.97,max,400
5,0.97,max,400
6,0.97,max,400
7,0.97,max,400
8,0.97,max,400
9,0.97,max,400
10,0.97,max,400
11,0.97,max,400
12,0.97,max,400
13,0.97,max,400
14,0.97,max,400
15,0.97,max,400
16,0.97,max,400
17,0.97,max,400
18,0.97,max,400
19,0.97,max,400
20,0.97,max,400
21,0.97,max,400
22,0.97,max,400
23,0.97,max,400
24,0.97,max,400
25,0.97,max,400
26,0.97,max,400
27,0.97,max,400
28,0.97,max,400
29,0.97,max,400
30,0.97,max,400
31,0.97,max,400
32,0.97,max,400
33,0.97,max,400
34,0.97,max,400
35,0.97,max,400
36,0.97,max,400
37,0.97,max,400
38,0.97,max,400
39,0.97,max,400
40,0.97,max,400
41,0.97,max,400
42,0.97,max,400
43,0.97,max,400
44,0.97,max,400
45,0.97,max,400
46,0.97,max,400
47,0.97,max,400
48,0.97,max,400
49,0.97,max,400
50,0.97,max,400
51,0.97,max,400
52,0.97,max,400
53,0.97,max,400
54,0.97,max,400
55,0.97,max,400
56,0.97,max,400
57,0.97,max,400
58,0.97,max,400
59,0.97,max,400
60,0.97,max,400
61,0.97,max,400
62,0.97,max,400
63,0.97,max,400
64,0.97,max,400
65,0.97,max,400
66,0.97,max,400
67,0.97,max,400
68,0.97,max,400
69,0.97,max,400
70,0.97,max,400
71,0.97,max,400
72,0.97,max,400
73,0.97,max,400
74,0.97,max,400
75,0.97,max,400
76,0.97,max,400
77,0.97,max,400
78,0.97,max,400
79,0.97,max,400
80,0.97,max,400
81,0.97,max,400
82,0.97,max,400
83,0.97,max,400
84,0.97,max,400
85,0.97,max,400
86,0.97,max,400
87,0.97,max,400
88,0.97,max,400
89,0.97,max,400
90,0.97,max,400
91,0.97,max,400
92,0.97,max,400
93,0.97,max,400
94,0.97,max,400
95,0.97,max,400
96,0.97,max,400
97,0.97,max,400
98,0.97,max,400
99,0.97,max,400
100,0.97,max,400
[ok] gain hi
[ok] read 100
1,0.96,hi,400
2,0.96,hi,400
3,0.96,hi,400
4,0.96,hi,400
5,0.96,hi,400
6,0.96,hi,400
7,0.96,hi,400
8,0.96,hi,400
9,0.96,hi,400
10,0.96,hi,400
11,0.96,hi,400
12,0.96,hi,400
13,0.96,hi,400
14,0.96,hi,400
15,0.96,hi,400
16,0.96,hi,400
17,0.96,hi,400
18,0.96,hi,400
19,0.96,hi,400
20,0.96,hi,400
21,0.96,hi,400
22,0.96,hi,400
23,0.96,hi,400
24,0.96,hi,400
25,0.96,hi,400
26,0.96,hi,400
27,0.96,hi,400
28,0.96,hi,400
29,0.96,hi,400
30,0.96,hi,400
31,0.96,hi,400
32,0.96,hi,400
33,0.96,hi,400
34,0.96,hi,400
35,0.96,hi,400
36,0.96,hi,400
37,0.96,hi,400
38,0.96,hi,400
39,0.96,hi,400
40,0.96,hi,400
41,0.96,hi,400
42,0.96,hi,400
43,0.96,hi,400
44,0.96,hi,400
45,0.96,hi,400
46,0.96,hi,400
47,0.96,hi,400
48,0.96,hi,400
49,0.96,hi,400
50,0.96,hi,400
51,0.96,hi,400
52,0.96,hi,400
53,0.96,hi,400
54,0.96,hi,400
55,0.96,hi,400
56,0.96,hi,400
57,0.96,hi,400
58,0.96,hi,400
59,0.96,hi,400
60,0.96,hi,400
61,0.96,hi,400
62,0.96,hi,400
63,0.96,hi,400
64,0.96,hi,400
65,0.96,hi,400
66,0.96,hi,400
67,0.96,hi,400
68,0.96,hi,400
69,0.96,hi,400
70,0.96,hi,400
71,0.96,hi,400
72,0.96,hi,400
73,0.96,hi,400
74,0.96,hi,400
75,0.96,hi,400
76,0.96,hi,400
77,0.96,hi,400
78,0.96,hi,400
79,0.96,hi,400
80,0.96,hi,400
81,0.96,hi,400
82,0.96,hi,400
83,0.96,hi,400
84,0.96,hi,400
85,0.96,hi,400
86,0.96,hi,400
87,0.96,hi,400
88,0.96,hi,400
89,0.96,hi,400
90,0.96,hi,400
91,0.96,hi,400
92,0.96,hi,400
93,0.96,hi,400
94,0.96,hi,400
95,0.96,hi,400
96,0.96,hi,400
97,0.96,hi,400
98,0.96,hi,400
99,0.96,hi,400
100,0.96,hi,400
[ok] gain med
[ok] read 100
1,0.94,med,400
2,0.98,med,400
3,0.98,med,400
4,0.94,med,400
5,0.94,med,400
6,0.94,med,400
7,0.94,med,400
8,0.98,med,400
9,0.94,med,400
10,0.94,med,400
11,0.94,med,400
12,0.98,med,400
13,0.94,med,400
14,0.98,med,400
15,0.98,med,400
16,0.94,med,400
17,0.94,med,400
18,0.94,med,400
19,0.94,med,400
20,0.98,med,400
21,0.98,med,400
22,0.94,med,400
23,0.94,med,400
24,0.98,med,400
25,0.94,med,400
26,0.98,med,400
27,0.94,med,400
28,0.94,med,400
29,0.94,med,400
30,0.94,med,400
31,0.98,med,400
32,0.98,med,400
33,0.94,med,400
34,0.94,med,400
35,0.94,med,400
36,0.94,med,400
37,0.94,med,400
38,0.94,med,400
39,0.94,med,400
40,0.98,med,400
41,0.94,med,400
42,0.98,med,400
43,0.94,med,400
44,0.94,med,400
45,0.94,med,400
46,0.94,med,400
47,0.94,med,400
48,0.94,med,400
49,0.94,med,400
50,0.94,med,400
51,0.94,med,400
52,0.98,med,400
53,0.98,med,400
54,0.94,med,400
55,0.94,med,400
56,0.94,med,400
57,0.94,med,400
58,0.98,med,400
59,0.94,med,400
60,0.98,med,400
61,0.94,med,400
62,0.94,med,400
63,0.94,med,400
64,0.94,med,400
65,0.94,med,400
66,0.94,med,400
67,0.94,med,400
68,0.98,med,400
69,0.94,med,400
70,0.98,med,400
71,0.94,med,400
72,0.94,med,400
73,0.94,med,400
74,0.94,med,400
75,0.98,med,400
76,0.98,med,400
77,0.94,med,400
78,0.98,med,400
79,0.94,med,400
80,0.94,med,400
81,0.94,med,400
82,0.98,med,400
83,0.94,med,400
84,0.98,med,400
85,0.94,med,400
86,0.98,med,400
87,0.98,med,400
88,0.98,med,400
89,0.94,med,400
90,0.94,med,400
91,0.94,med,400
92,0.94,med,400
93,0.94,med,400
94,0.94,med,400
95,0.98,med,400
96,0.98,med,400
97,0.94,med,400
98,0.98,med,400
99,0.94,med,400
100,0.94,med,400
[ok] gain low
[ok] read 100
1,1.02,lo,400
2,1.02,lo,400
3,1.02,lo,400
4,1.02,lo,400
5,1.02,lo,400
6,1.02,lo,400
7,1.02,lo,400
8,1.02,lo,400
9,1.02,lo,400
10,1.02,lo,400
11,1.02,lo,400
12,1.02,lo,400
13,1.02,lo,400
14,1.02,lo,400
15,1.02,lo,400
16,1.02,lo,400
17,1.02,lo,400
18,1.02,lo,400
19,1.02,lo,400
20,1.02,lo,400
21,1.02,lo,400
22,1.02,lo,400
23,1.02,lo,400
24,1.02,lo,400
25,1.02,lo,400
26,1.02,lo,400
27,1.02,lo,400
28,1.02,lo,400
29,1.02,lo,400
30,1.02,lo,400
31,1.02,lo,400
32,1.02,lo,400
33,1.02,lo,400
34,1.02,lo,400
35,1.02,lo,400
36,1.02,lo,400
37,1.02,lo,400
38,1.02,lo,400
39,1.02,lo,400
40,1.02,lo,400
41,1.02,lo,400
42,1.02,lo,400
43,1.02,lo,400
44,1.02,lo,400
45,1.02,lo,400
46,1.02,lo,400
47,1.02,lo,400
48,1.02,lo,400
49,1.02,lo,400
50,1.02,lo,400
51,1.02,lo,400
52,1.02,lo,400
53,1.02,lo,400
54,1.02,lo,400
55,1.02,lo,400
56,1.02,lo,400
57,1.02,lo,400
58,1.02,lo,400
59,1.02,lo,400
60,1.02,lo,400
61,1.02,lo,400
62,1.02,lo,400
63,1.02,lo,400
64,1.02,lo,400
65,1.02,lo,400
66,1.02,lo,400
67,1.02,lo,400
68,1.02,lo,400
69,1.02,lo,400
70,1.02,lo,400
71,1.02,lo,400
72,1.02,lo,400
73,1.02,lo,400
74,1.02,lo,400
75,1.02,lo,400
76,1.02,lo,400
77,1.02,lo,400
78,1.02,lo,400
79,1.02,lo,400
80,1.02,lo,400
81,1.02,lo,400
82,1.02,lo,400
83,1.02,lo,400
84,1.02,lo,400
85,1.02,lo,400
86,1.02,lo,400
87,1.02,lo,400
88,1.02,lo,400
89,1.02,lo,400
90,1.02,lo,400
91,1.02,lo,400
92,1.02,lo,400
93,1.02,lo,400
94,1.02,lo,400
95,1.02,lo,400
96,1.02,lo,400
97,1.02,lo,400
98,1.02,lo,400
99,1.02,lo,400
